Day,Remaining Pool (Qube),Daily Ticket Sales,Daily Rewards Paid Out (Qube),Exhausted Pool
481,23396120.14837808,1014425.3562168562,16380.0,False
482,23412985.28126574,1014425.3562168562,16380.0,False
483,23429850.414153397,1014425.3562168562,16380.0,False
484,23446715.547041055,1014425.3562168562,16380.0,False
485,23463580.679928713,1014425.3562168562,16380.0,False
486,23480445.81281637,1014425.3562168562,16380.0,False
487,23497310.945704028,1014425.3562168562,16380.0,False
488,23514176.078591686,1014425.3562168562,16380.0,False
489,23531041.211479343,1014425.3562168562,16380.0,False
490,23547906.344367,1014425.3562168562,16380.0,False
491,23564771.47725466,1014425.3562168562,16380.0,False
492,23581636.610142317,1014425.3562168562,16380.0,False
493,23598501.743029974,1014425.3562168562,16380.0,False
494,23615366.875917632,1014425.3562168562,16380.0,False
495,23632232.00880529,1014425.3562168562,16380.0,False
496,23649097.141692948,1014425.3562168562,16380.0,False
497,23665962.274580605,1014425.3562168562,16380.0,False
498,23682827.407468263,1014425.3562168562,16380.0,False
499,23699692.54035592,1014425.3562168562,16380.0,False
500,23716557.67324358,1014425.3562168562,16380.0,False
501,23733422.806131236,1014425.3562168562,16380.0,False
502,23750287.939018894,1014425.3562168562,16380.0,False
503,23767153.07190655,1014425.3562168562,16380.0,False
504,23784018.20479421,1014425.3562168562,16380.0,False
505,23800883.337681867,1014425.3562168562,16380.0,False
506,23817748.470569525,1014425.3562168562,16380.0,False
507,23834613.603457183,1014425.3562168562,16380.0,False
508,23851478.73634484,1014425.3562168562,16380.0,False
509,23868343.869232498,1014425.3562168562,16380.0,False
510,23985209.002120156,1014425.3562168562,16380.0,False
511,24002074.135007814,1014425.3562168562,16380.0,False
512,24018939.26789547,1014425.3562168562,16380.0,False
513,24035804.40078313,1014425.3562168562,16380.0,False
514,24052669.533670787,1014425.3562168562,16380.0,False
515,24069534.666558444,1014425.3562168562,16380.0,False
516,24086399.799446102,1014425.3562168562,16380.0,False
517,24103264.93233376,1014425.3562168562,16380.0,False
518,24120130.065221418,1014425.3562168562,16380.0,False
519,24136995.198109075,1014425.3562168562,16380.0,False
520,24153860.330996733,1014425.3562168562,16380.0,False
521,24170725.46388439,1014425.3562168562,16380.0,False
522,24187590.59677205,1014425.3562168562,16380.0,False
523,24204455.729659706,1014425.3562168562,16380.0,False
524,24221320.862547364,1014425.3562168562,16380.0,False
525,24238185.99543502,1014425.3562168562,16380.0,False
526,24255051.12832268,1014425.3562168562,16380.0,False
527,24271916.261210337,1014425.3562168562,16380.0,False
528,24288781.394097995,1014425.3562168562,16380.0,False
529,24305646.526985653,1014425.3562168562,16380.0,False
530,24322511.65987331,1014425.3562168562,16380.0,False
531,24339376.79276097,1014425.3562168562,16380.0,False
532,24356241.925648626,1014425.3562168562,16380.0,False
533,24373107.058536284,1014425.3562168562,16380.0,False
