Day,Remaining Pool (Qube),Daily Ticket Sales,Daily Rewards Paid,Qube Price ($),Penalty Contributions
819,12867720.832264584,100000,4673.45155816665,6.254810204813411e+48,467.34515581666506
820,12863891.640127989,100000,4671.76911560571,7.945478289574831e+48,467.176911560571
821,12860062.447991394,100000,4670.087278724091,1.0095219251685318e+49,467.00872787240917
822,12856233.255854797,100000,4668.406047303752,1.2829248454356923e+49,466.84060473037516
823,12852404.0637182,100000,4666.725421126722,1.6307086520098904e+49,466.6725421126722
824,12848574.871581605,100000,4665.045399975116,2.073199920114173e+49,466.50453999751164
825,12844745.67944501,100000,4663.365983631125,2.6363046101763623e+49,466.33659836311256
826,12840916.487308413,100000,4661.687171877018,3.3530462333899557e+49,466.1687171877018
827,12837087.295171818,100000,4660.008964495142,4.2655299004077684e+49,466.00089644951424
828,12833258.10303522,100000,4658.331361267924,5.427450673177904e+49,465.8331361267924
829,12829428.910898626,100000,4656.654361977867,6.907297706135966e+49,465.6654361977867
830,12825599.718762029,100000,4654.977966407555,8.792448000588532e+49,465.4977966407555
831,12821770.526625434,100000,4653.302174339648,1.1194397815451547e+50,465.3302174339649
832,12817941.334488839,100000,4651.626985556886,1.4255449226724043e+50,465.1626985556886
833,12814112.142352242,100000,4649.952399842086,1.8157258302681036e+50,464.99523998420864
834,12810282.950215645,100000,4648.278416978143,2.3131765373678838e+50,464.8278416978143
835,12806453.75807905,100000,4646.60503674803,2.947517399887145e+50,464.66050367480307
836,12802624.565942455,100000,4644.9322589348,3.7565832548068215e+50,464.49322589348003
837,12798795.373805858,100000,4643.260083321583,4.788711248486898e+50,464.3260083321583
838,12794966.181669263,100000,4641.588509691588,6.105668542997382e+50,464.15885096915883
839,12791136.989532666,100000,4639.917537828099,7.786399613285409e+50,463.9917537828099
840,12787307.797396071,100000,4638.247167514481,9.931823529240449e+50,463.8247167514481
841,12783478.605259474,100000,4636.577398534176,1.2670976648911287e+51,463.6577398534176
842,12779649.41312288,100000,4634.908230670702,1.616887961225236e+51,463.49082306707027
843,12775820.220986284,100000,4633.239663707662,2.063661466337341e+51,463.3239663707662
844,12771991.028849687,100000,4631.571697428727,2.6344236886141053e+51,463.1571697428727
845,12768161.836713092,100000,4629.904331617653,3.3637319583910856e+51,462.99043316176534
846,12764332.644576496,100000,4628.237566058271,4.2958160921327856e+51,462.82375660582716
847,12760503.4524399,100000,4626.57140053449,5.487297042099507e+51,462.657140053449
848,12756674.260303304,100000,4624.905834830298,7.01067284296552e+51,462.4905834830298
849,12752845.068166709,100000,4623.240868729759,8.958789299309436e+51,462.32408687297595
850,12749015.876030114,100000,4621.5765020170165,1.1450574728404875e+52,462.1576502017017
851,12745186.683893517,100000,4619.91273447629,1.4638397617955323e+52,461.99127344762906
852,12741357.49175692,100000,4618.249565891879,1.87175083474677e+52,461.8249565891879
853,12737528.299620325,100000,4616.586996048157,2.3938157683480166e+52,461.6586996048157
854,12733699.10748373,100000,4614.92502472958,3.0621154002842034e+52,461.49250247295805
855,12729869.915347133,100000,4613.263651720677,3.91778389602735e+52,461.32636517206777
856,12726040.723210538,100000,4611.602876806059,5.013574155996989e+52,461.1602876806059
857,12722211.53107394,100000,4609.942699770408,6.417153131377254e+52,460.9942699770408
858,12718382.338937346,100000,4608.283120398491,8.215335557239847e+52,460.8283120398491
859,12714553.146800749,100000,4606.6241384751465,1.0519524411832174e+53,460.6624138475147
860,12710723.954664154,100000,4604.965753785295,1.3472703429177313e+53,460.49657537852954
861,12706894.762527559,100000,4603.307966113933,1.7258426205302283e+53,460.3307966113933
862,12703065.570390962,100000,4601.650775246132,2.211237426731713e+53,460.16507752461325
863,12699236.378254365,100000,4599.994180967043,2.833722120470306e+53,459.9994180967043
864,12695407.18611777,100000,4598.3381830618955,3.632175228721847e+53,459.8338183061896
865,12691577.993981175,100000,4596.6827813159925,4.656546271826748e+53,459.66827813159927
866,12687748.801844578,100000,4595.0279755147185,5.971021061999921e+53,459.5027975514719
867,12683919.609707983,100000,4593.373765443534,7.658095603412101e+53,459.3373765443534
868,12680090.417571386,100000,4591.7201508879725,9.823820438053877e+53,459.17201508879725
869,12676261.225434791,100000,4590.067131633654,1.2604553035252426e+54,459.0067131633654
870,12672432.033298194,100000,4588.414707466266,1.617565357706099e+54,458.8414707466266
871,12668602.8411616,100000,4586.7628781715775,2.0762685660687923e+54,458.6762878171578
872,12664773.649025004,100000,4585.111643535435,2.6655846313493375e+54,458.51116435354356
873,12660944.456888407,100000,4583.461003343763,3.4228560014882156e+54,458.34610033437633
874,12657115.26475181,100000,4581.810957382559,4.39614430037121e+54,458.18109573825586
875,12653286.072615216,100000,4580.1615054379,5.647319494713114e+54,458.01615054379
876,12649456.88047862,100000,4578.512647295943,7.256042824844639e+54,457.8512647295943
877,12645627.688342024,100000,4576.864382742917,9.32490308842968e+54,457.68643827429173
878,12641798.496205429,100000,4575.216711565128,1.1986041551698587e+55,457.52167115651287
879,12637969.304068832,100000,4573.569633548965,1.5409698598887088e+55,457.3569633548965
880,12634140.111932237,100000,4571.923148480887,1.981524172424595e+55,457.1923148480887
881,12630310.91979564,100000,4570.277256147434,2.548539804788298e+55,457.0277256147434
882,12626481.727659045,100000,4568.631956335221,3.278462610888119e+55,456.8631956335221
883,12622652.53552245,100000,4566.98724883094,4.218283539151747e+55,456.69872488309403
884,12618823.343385853,100000,4565.343133421361,5.428601618608764e+55,456.5343133421361
885,12614994.151249258,100000,4563.69960989333,6.98758007056768e+55,456.369960989333
886,12611164.959112661,100000,4562.056678033768,8.996056963142825e+55,456.2056678033768
887,12607335.766976066,100000,4560.414337629675,1.1584148631305441e+56,456.04143376296753
888,12603506.574839469,100000,4558.772588468129,1.491978354051572e+56,455.8772588468129
889,12599677.382702874,100000,4557.131430336281,1.9219733081488344e+56,455.71314303362806
890,12595848.190566279,100000,4555.4908630213595,2.4763872643009467e+56,455.54908630213595
891,12592018.998429682,100000,4553.850886310672,3.1913622500107206e+56,455.3850886310672
892,12588189.806293085,100000,4552.2114999916,4.113579821427501e+56,455.22114999916005
893,12584360.61415649,100000,4550.572703851603,5.30334633681679e+56,455.05727038516034
894,12580531.422019895,100000,4548.934497678217,6.838584820876767e+56,454.8934497678217
895,12576702.229883298,100000,4547.2968812590525,8.820000816590367e+56,454.7296881259053
896,12572873.037746703,100000,4545.6598543818,1.1377768782073925e+57,454.56598543818
897,12569043.845610106,100000,4544.023416834222,1.4680188271668232e+57,454.40234168342226
898,12565214.653473511,100000,4542.387568404162,1.8944892357498368e+57,454.2387568404163
899,12561385.461336914,100000,4540.752308879537,2.4453363613301734e+57,454.0752308879537
900,12557556.26920032,100000,4539.11763804834,3.156973733959157e+57,453.91176380483404
901,12553727.077063724,100000,4537.483555698643,4.076516295151608e+57,453.7483555698643
902,12549897.884927128,100000,4535.850061618591,5.264937258968101e+57,453.58500616185916
903,12546068.69279053,100000,4534.217155596409,6.801159707003625e+57,453.4217155596409
904,12542239.500653936,100000,4532.584837420394,8.787360710127903e+57,453.25848374203946
905,12538410.30851734,100000,4530.953106878922,1.1355848628401447e+58,453.0953106878922
906,12534581.116380744,100000,4529.321963760446,1.4677981903100066e+58,452.93219637604466
907,12530751.924244149,100000,4527.691407853493,1.897573757289104e+58,452.7691407853493
908,12526922.732107552,100000,4526.0614389466655,2.4536719618163955e+58,452.60614389466656
909,12523093.539970957,100000,4524.432056828645,3.1733633687836384e+58,452.4432056828645
910,12519264.34783436,100000,4522.803261288186,4.1049562228426807e+58,452.2803261288186
911,12515435.155697765,100000,4521.175052114123,5.311077392013854e+58,452.1175052114123
912,12511605.96356117,100000,4519.547429095362,6.872932150749506e+58,451.9547429095362
913,12507776.771424573,100000,4517.920392020887,8.895835891009465e+58,451.79203920208874
914,12503947.579287978,100000,4516.2939406797595,1.1516398923215163e+59,451.62939406797597
915,12500118.387151381,100000,4514.668074861114,1.4911860162473412e+59,451.46680748611146
916,12496289.195014786,100000,4513.0427943541645,1.9312214727139455e+59,451.30427943541645
917,12492460.00287819,100000,4511.418098948197,2.501597478556445e+59,451.14180989481974
918,12488630.810741594,100000,4509.793988432576,3.241065603654351e+59,450.9793988432576
919,12484801.618604999,100000,4508.17046259674,4.199941181950421e+59,450.81704625967404
920,12480972.426468402,100000,4506.547521230205,5.443566626650357e+59,450.65475212302056
921,12477143.234331805,100000,4504.925164122563,7.056815745601569e+59,450.4925164122563
922,12473314.04219521,100000,4503.303391063479,9.149953078131595e+59,450.3303391063479
923,12469484.850058615,100000,4501.682201842695,1.1866257335264791e+60,450.1682201842695
924,12465655.657922018,100000,4500.061596250032,1.5391941963399568e+60,450.00615962500325
925,12461826.465785423,100000,4498.441574075382,1.9969067470029783e+60,449.8441574075382
926,12457997.273648826,100000,4496.822135108714,2.591235094433343e+60,449.6822135108714
927,12454168.081512231,100000,4495.203279140074,3.363105318982008e+60,449.52032791400745
928,12450338.889375634,100000,4493.585005959585,4.365748267499651e+60,449.3585005959585
929,12446509.69723904,100000,4491.9673153574395,5.668412372934004e+60,449.196731535744
930,12442680.505102444,100000,4490.350207123911,7.361200755795241e+60,449.0350207123911
931,12438851.312965848,100000,4488.733681049346,9.561374249654792e+60,448.8733681049346
932,12435022.12082925,100000,4487.117736924169,1.2421566171078109e+61,448.7117736924169
933,12431192.928692656,100000,4485.502374538875,1.614049070955895e+61,448.5502374538876
934,12427363.73655606,100000,4483.887593684041,2.0976904532245022e+61,448.3887593684042
935,12423534.544419464,100000,4482.273394150316,2.726781338372044e+61,448.22733941503157
936,12419705.352282869,100000,4480.659775728421,3.545221886205821e+61,448.0659775728421
937,12415876.160146272,100000,4479.046738209159,4.610209708597786e+61,447.90467382091595
938,12412046.968009677,100000,4477.434281383404,5.996281931932351e+61,447.7434281383404
939,12408217.77587308,100000,4475.822405042106,7.800590233801338e+61,447.58224050421063
940,12404388.583736485,100000,4474.21110897629,1.0149786257422539e+62,447.42111089762903
941,12400559.39159989,100000,4472.600392977059,1.3209010723298218e+62,447.2600392977059
942,12396730.199463293,100000,4470.990256835587,1.7193631197012927e+62,447.09902568355875
943,12392901.007326696,100000,4469.3807003431275,2.238457188110267e+62,446.9380700343128
944,12389071.815190101,100000,4467.771723291004,2.914833845099571e+62,446.7771723291004
945,12385242.623053506,100000,4466.163325470619,3.796318081733918e+62,446.616332547062
946,12381413.43091691,100000,4464.5555066734505,4.945328163048731e+62,446.45555066734505
947,12377584.238780314,100000,4462.948266691048,6.443344093949728e+62,446.29482666910485
948,12373755.046643717,100000,4461.3416053150395,8.396749041269967e+62,446.134160531504
949,12369925.854507122,100000,4459.735522337126,1.0944466996491163e+63,445.9735522337126
950,12366096.662370525,100000,4458.130017549085,1.4267950903190296e+63,445.81300175490856
951,12362267.47023393,100000,4456.525090742768,1.8604247053204996e+63,445.65250907427685
952,12358438.278097335,100000,4454.920741710101,2.426308643131113e+63,445.4920741710101
953,12354609.085960738,100000,4453.316970243085,3.1649248469217137e+63,445.33169702430854
954,12350779.893824143,100000,4451.713776133797,4.129182915838019e+63,445.1713776133797
955,12346950.701687546,100000,4450.111159174389,5.388255229211494e+63,445.01111591743893
956,12343121.509550951,100000,4448.509119157087,7.032592734894124e+63,444.85091191570876
957,12339292.317414355,100000,4446.907655874191,9.180492955901457e+63,444.6907655874191
958,12335463.12527776,100000,4445.306769118076,1.1986702186487834e+64,444.53067691180763
959,12331633.933141164,100000,4443.706458681194,1.5653684000248918e+64,444.3706458681194
960,12327804.741004568,100000,4442.106724356069,2.0446383275831324e+64,444.21067243560697
961,12323975.54886797,100000,4440.5075659353015,2.671157367708853e+64,444.0507565935302
962,12320146.356731376,100000,4438.908983211564,3.4903216250586515e+64,443.89089832115644
963,12316317.16459478,100000,4437.310975977608,4.561570296167242e+64,443.7310975977608
964,12312487.972458184,100000,4435.713544026256,5.962744503296236e+64,443.5713544026257
965,12308658.780321589,100000,4434.1166871504065,7.79580358760575e+64,443.41166871504066
966,12304829.588184992,100000,4432.520405143032,1.0194323010289908e+65,443.2520405143032
967,12301000.396048397,100000,4430.924697797181,1.3333330973130076e+65,443.0924697797181
968,12297171.2039118,100000,4429.329564905973,1.7442215649414295e+65,442.9329564905973
969,12293342.011775205,100000,4427.7350062626065,2.2821664705935036e+65,442.77350062626067
970,12289512.81963861,100000,4426.141021660352,2.986590096636448e+65,442.6141021660352
971,12285683.627502013,100000,4424.547610892555,3.9091875487165656e+65,442.4547610892555
972,12281854.435365416,100000,4422.954773752634,5.11776021109134e+65,442.2954773752634
973,12278025.243228821,100000,4421.362510034083,6.701250540567743e+65,442.13625100340835
974,12274196.051092226,100000,4419.77081953047,8.776355906668234e+65,441.97708195304705
975,12270366.85895563,100000,4418.179702035439,1.1496218322965914e+66,441.8179702035439
976,12266537.666819034,100000,4416.589157342706,1.5061843750727865e+66,441.65891573427064
977,12262708.474682437,100000,4414.999185246063,1.9737111158060817e+66,441.4999185246063
978,12258879.282545842,100000,4413.409785539374,2.586850346333482e+66,441.3409785539374
979,12255050.090409245,100000,4411.82095801658,3.39110506863569e+66,441.1820958016581
980,12251220.89827265,100000,4410.232702471693,4.4462447515331e+66,441.02327024716936
981,12247391.706136055,100000,4408.645018698804,5.830792927059508e+66,440.8645018698804
982,12243562.513999458,100000,4407.057906492073,7.64793096674865e+66,440.7057906492073
983,12239733.321862863,100000,4405.471365645736,1.0033266387602062e+67,440.54713656457363
984,12235904.129726266,100000,4403.885395954104,1.3165056432991094e+67,440.3885395954104
985,12232074.937589671,100000,4402.29999721156,1.7277665436575416e+67,440.22999972115605
986,12228245.745453075,100000,4400.7151692125635,2.2679282106753658e+67,440.0715169212564
987,12224416.55331648,100000,4399.130911751648,2.9775249512725117e+67,439.91309117516477
988,12220587.361179885,100000,4397.547224623418,3.9098791501474375e+67,439.75472246234176
989,12216758.169043288,100000,4395.964107622553,5.135148793831969e+67,439.5964107622553
990,12212928.97690669,100000,4394.3815605438085,6.745660168738517e+67,439.4381560543809
991,12209099.784770096,100000,4392.7995831820135,8.862935097230446e+67,439.27995831820135
992,12205270.5926335,100000,4391.218175332068,1.1646952879407774e+68,439.12181753320687
993,12201441.400496904,100000,4389.637336788948,1.5308359837635708e+68,438.96373367889487
994,12197612.208360309,100000,4388.057067347704,2.01245674954789e+68,438.8057067347704
995,12193783.016223712,100000,4386.4773668034595,2.6460981789381872e+68,438.647736680346
996,12189953.824087117,100000,4384.89823495141,3.4799003890185877e+68,438.489823495141
997,12186124.63195052,100000,4383.319671586828,4.577296939810785e+68,438.3319671586828
998,12182295.439813925,100000,4381.741676505057,6.021888814760338e+68,438.1741676505057
999,12178466.24767733,100000,4380.164249501514,7.923876624750372e+68,438.0164249501514
1000,12174637.055540733,100000,4378.587390371693,1.042855075997964e+69,437.8587390371693
1001,12170807.863404136,100000,4377.011098911159,1.372749997240969e+69,437.70110989111595
1002,12166978.671267541,100000,4375.435374915552,1.807341150350723e+69,437.5435374915552
1003,12163149.479130946,100000,4373.860218180582,2.3799617167203828e+69,437.3860218180582
1004,12159320.28699435,100000,4372.285628502037,3.134591199638606e+69,437.22856285020373
1005,12155491.094857754,100000,4370.711605675776,4.129266462805196e+69,437.07116056757764
1006,12151661.902721157,100000,4369.138149497734,5.4405890582266126e+69,436.91381494977344
1007,12147832.710584562,100000,4367.565259763914,7.169682273114567e+69,436.7565259763914
1008,12144003.518447965,100000,4365.992936270399,9.450065615269165e+69,436.5992936270399
1009,12140174.32631137,100000,4364.421178813342,1.2458065816708333e+70,436.4421178813342
1010,12136345.134174775,100000,4362.849987188968,1.6426583926103964e+70,436.2849987188968
1011,12132515.942038178,100000,4361.27936119358,2.1663303677190936e+70,436.1279361193581
1012,12128686.749901582,100000,4359.709300623551,2.8574778281048565e+70,435.97093006235514
1013,12124857.557764987,100000,4358.139805275326,3.769829924690349e+70,435.8139805275326
1014,12121028.365628392,100000,4356.570874945426,4.974406914669376e+70,435.6570874945426
1015,12117199.173491795,100000,4355.002509430446,6.565101998610844e+70,435.5002509430446
1016,12113369.9813552,100000,4353.43470852705,8.666070584983145e+70,435.343470852705
1017,12109540.789218603,100000,4351.867472031981,1.1441514014267349e+71,435.18674720319814
1018,12105711.597082008,100000,4350.300799742049,1.5108636010315454e+71,435.0300799742049
1019,12101882.40494541,100000,4348.734691454142,1.9954803846135437e+71,434.8734691454142
1020,12098053.212808816,100000,4347.169146965219,2.6360282891189323e+71,434.7169146965219
1021,12094224.02067222,100000,4345.604166072312,3.4828360053793844e+71,434.5604166072312
1022,12090394.828535624,100000,4344.039748572525,4.602526479972619e+71,434.40397485725254
1023,12086565.636399029,100000,4342.47589426304,6.083308397088472e+71,434.247589426304
1024,12082736.444262432,100000,4340.9126029411045,8.041991242791485e+71,434.0912602941105
1025,12078907.252125837,100000,4339.349874404046,1.063328705363961e+72,433.93498744040465
1026,12075078.05998924,100000,4337.787708449261,1.4062146466245913e+72,433.77877084492616
1027,12071248.867852645,100000,4336.226104874219,1.860012183800352e+72,433.622610487422
1028,12067419.67571605,100000,4334.665063476465,2.460707598847442e+72,433.4665063476465
1029,12063590.483579453,100000,4333.104584053613,3.2559988109189718e+72,433.31045840536126
1030,12059761.291442856,100000,4331.544666403353,4.309118399695793e+72,433.1544666403354
1031,12055932.099306261,100000,4329.985310323448,5.703908308742576e+72,432.99853103234483
1032,12052102.907169666,100000,4328.426515611732,7.551557251092713e+72,432.84265156117317
1033,12048273.71503307,100000,4326.8682820661115,9.999547205891453e+72,432.68682820661115
1034,12044444.522896474,100000,4325.310609484567,1.3243535473260878e+73,432.53106094845674
1035,12040615.330759877,100000,4323.753497665154,1.7543138355561192e+73,432.37534976651546
1036,12036786.138623282,100000,4322.196946405994,2.3242901388132797e+73,432.2196946405994
1037,12032956.946486685,100000,4320.640955505288,3.0800165442056405e+73,432.0640955505288
1038,12029127.75435009,100000,4319.085524761305,4.0822103002316e+73,431.9085524761306
1039,12025298.562213495,100000,4317.530653972391,5.4114951187923916e+73,431.7530653972391
1040,12021469.370076898,100000,4315.976342936961,7.174946988513182e+73,431.59763429369616
1041,12017640.177940302,100000,4314.422591453504,9.514798772572325e+73,431.44225914535036
1042,12013810.985803707,100000,4312.869399320581,1.2620017626939634e+74,431.2869399320581
1043,12009981.793667112,100000,4311.316766336825,1.674170613125427e+74,431.1316766336825
1044,12006152.601530515,100000,4309.764692300944,2.2213593674957376e+74,430.97646923009444
1045,12002323.40939392,100000,4308.213177011715,2.94793053723643e+74,430.8213177011715
1046,11998494.217257323,100000,4306.66222026799,3.9128656673003154e+74,430.666222026799
1047,11994665.025120728,100000,4305.111821868694,5.194596971326924e+74,430.51118218686946
1048,11990835.83298413,100000,4303.561981612821,6.897440483530279e+74,430.3561981612821
1049,11987006.640847536,100000,4302.01269929944,9.160163104990195e+74,430.20126992994403
1050,11983177.44871094,100000,4300.463974727693,1.2167393401679877e+75,430.04639747276934
1051,11979348.256574344,100000,4298.915807696792,1.6164822825702348e+75,429.89158076967925
1052,11975519.064437747,100000,4297.368198006021,2.147946007215758e+75,429.7368198006021
1053,11971689.872301152,100000,4295.821145454739,2.8546623131788945e+75,429.5821145454739
1054,11967860.680164557,100000,4294.274649842376,3.794591677623007e+75,429.4274649842376
1055,11964031.48802796,100000,4292.728710968433,5.044919519936105e+75,429.27287109684335
1056,11960202.295891365,100000,4291.1833286324845,6.708451381214611e+75,429.1183328632485
1057,11956373.103754768,100000,4289.638502634177,8.922141562643914e+75,428.9638502634177
1058,11952543.911618173,100000,4288.094232773228,1.1868468977694184e+76,428.8094232773228
1059,11948714.719481576,100000,4286.55051884943,1.5790613435198395e+76,428.655051884943
1060,11944885.527344981,100000,4285.007360662644,2.101270559585369e+76,428.5007360662644
1061,11941056.335208386,100000,4283.464758012806,2.7966851612935945e+76,428.3464758012806
1062,11937227.14307179,100000,4281.922710699921,3.7229205353174925e+76,428.1922710699921
1063,11933397.950935194,100000,4280.381218524069,4.956812578362939e+76,428.0381218524069
1064,11929568.758798597,100000,4278.8402812854,6.600847978644044e+76,427.88402812854
1065,11925739.566662002,100000,4277.299898784137,8.791751860312633e+76,427.7299898784138
1066,11921910.374525405,100000,4275.7600708205755,1.1711958619824208e+77,427.5760070820576
1067,11918081.18238881,100000,4274.220797195079,1.5604936663120032e+77,427.42207971950796
1068,11914251.990252215,100000,4272.682077708089,2.0795665478063609e+77,427.26820777080894
1069,11910422.798115619,100000,4271.143912160115,2.7718002152197923e+77,427.11439121601154
1070,11906593.605979022,100000,4269.6063003517365,3.695126173598909e+77,426.96063003517366
1071,11902764.413842427,100000,4268.06924208361,4.926912224137908e+77,426.80692420836107
1072,11898935.221705832,100000,4266.53273715646,6.570501823626804e+77,426.65327371564604
1073,11895106.029569235,100000,4264.996785371084,8.76395976988689e+77,426.4996785371084
1074,11891276.83743264,100000,4263.461386528351,1.1691770673752728e+78,426.3461386528351
1075,11887447.645296043,100000,4261.926540429201,1.5600489920834757e+78,426.19265404292014
1076,11883618.453159448,100000,4260.392246874646,2.0819686217935103e+78,426.03922468746464
1077,11879789.26102285,100000,4258.858505665772,2.778996974534506e+78,425.88585056657723
1078,11875960.068886256,100000,4257.325316603732,3.710050983358367e+78,425.73253166037324
1079,11872130.87674966,100000,4255.792679489755,4.9539263884828715e+78,425.5792679489755
1080,11868301.684613064,100000,4254.260594125139,6.6160236027557615e+78,425.4260594125139
1081,11864472.492476467,100000,4252.729060311252,8.837355514411136e+78,425.2729060311253
1082,11860643.300339872,100000,4251.198077849541,1.180661355841942e+79,425.1198077849541
1083,11856814.108203277,100000,4249.667646541515,1.5776333218664184e+79,424.9667646541515
1084,11852984.91606668,100000,4248.13776618876,2.1084555539690765e+79,424.81377661887603
1085,11849155.723930085,100000,4246.608436592934,2.818385829654624e+79,424.6608436592934
1086,11845326.531793488,100000,4245.07965755576,3.76802709453373e+79,424.507965755576
1087,11841497.339656893,100000,4243.551428879039,5.038544747344091e+79,424.3551428879039
1088,11837668.147520296,100000,4242.023750364642,6.738662622817266e+79,424.2023750364642
1089,11833838.955383701,100000,4240.496621814511,9.014045716226284e+79,424.04966218145114
1090,11830009.763247106,100000,4238.9700430306575,1.2059886110502676e+80,423.8970043030658
1091,11826180.57111051,100000,4237.444013815166,1.6137788612716604e+80,423.7444013815166
1092,11822351.378973914,100000,4235.9185339701935,2.1598428964017287e+80,423.59185339701935
1093,11818522.186837317,100000,4234.393603297965,2.891196336604715e+80,423.4393603297965
1094,11814692.994700722,100000,4232.869221600776,3.8708848159182173e+80,423.2869221600776
1095,11810863.802564126,100000,4231.345388681,5.183464294691262e+80,423.13453886810004
1096,11807034.61042753,100000,4229.822104341075,6.942360026369782e+80,422.9822104341075
1097,11803205.418290935,100000,4228.299368383513,9.299749906013776e+80,422.82993683835133
1098,11799376.226154339,100000,4226.777180610895,1.245984046535886e+81,422.67771806108954
1099,11795547.034017742,100000,4225.255540825876,1.6696703211893204e+81,422.52555408258763
1100,11791717.841881147,100000,4223.734448831178,2.237824197700675e+81,422.3734448831178
1101,11787888.649744552,100000,4222.213904429599,2.999840433351155e+81,422.22139044295994
1102,11784059.457607955,100000,4220.6939074240045,4.022048033370607e+81,422.06939074240046
1103,11780230.265471358,100000,4219.174457617331,5.393531499605497e+81,421.9174457617332
1104,11776401.073334763,100000,4217.65555481259,7.233958501014803e+81,421.765555481259
1105,11772571.881198168,100000,4216.137198812857,9.70410735192868e+81,421.6137198812857
1106,11768742.68906157,100000,4214.619389421284,1.3020027935166211e+82,421.4619389421284
1107,11764913.496924976,100000,4213.102126441092,1.747209341950205e+82,421.31021264410924
1108,11761084.30478838,100000,4211.585409675573,2.3450636363203554e+82,421.1585409675573
1109,11757255.112651784,100000,4210.06923892809,3.1480450786249475e+82,421.006923892809
1110,11753425.920515187,100000,4208.553614002077,4.2267234455700346e+82,420.8553614002077
1111,11749596.728378592,100000,4207.038534701036,5.676011438763585e+82,420.70385347010364
1112,11745767.536241997,100000,4205.524000828544,7.623583984111995e+82,420.5524000828544
1113,11741938.3441054,100000,4204.010012188245,1.024121710360813e+83,420.40100121882455
1114,11738109.151968803,100000,4202.496568583857,1.376006142419587e+83,420.2496568583857
1115,11734279.95983221,100000,4200.983669819167,1.8491219215086498e+83,420.0983669819167
1116,11730450.767695613,100000,4199.4713156980315,2.485347132361783e+83,419.94713156980316
1117,11726621.575559016,100000,4197.95950602438,3.341064483335229e+83,419.79595060243804
1118,11722792.383422421,100000,4196.448240602212,4.4921982236503897e+83,419.6448240602212
1119,11718963.191285826,100000,4194.937519235595,6.0410047511257e+83,419.4937519235595
1120,11715133.99914923,100000,4193.42734172867,8.12522906636622e+83,419.34273417286704
1121,11711304.807012632,100000,4191.917707885647,1.0930453461021452e+84,419.1917707885648
1122,11707475.614876037,100000,4190.408617510809,1.4706754223219523e+84,419.0408617510809
1123,11703646.422739442,100000,4188.900070408505,1.9791173140727106e+84,418.8900070408505
1124,11699817.230602846,100000,4187.392066383159,2.663803894248635e+84,418.73920663831586
1125,11695988.03846625,100000,4185.88460523926,3.585988792082377e+84,418.588460523926
1126,11692158.846329655,100000,4184.377686781373,4.828269828023755e+84,418.43776867813733
1127,11688329.654193059,100000,4182.871310814131,6.5020457852309435e+84,418.2871310814131
1128,11684500.462056462,100000,4181.365477142239,8.757584960705155e+84,418.1365477142239
1129,11680671.269919867,100000,4179.860185570467,1.1797622620480539e+85,417.98601855704675
1130,11676842.077783272,100000,4178.3554359036625,1.589572734577259e+85,417.8355435903663
1131,11673012.885646675,100000,4176.851227946736,2.1421113064745996e+85,417.6851227946736
1132,11669183.693510078,100000,4175.347561504676,2.887216463161523e+85,417.5347561504677
1133,11665354.501373483,100000,4173.844436382534,3.892174475362878e+85,417.3844436382534
1134,11661525.309236888,100000,4172.341852385436,5.2478432871855776e+85,417.23418523854366
1135,11657696.117100291,100000,4170.839809318578,7.076931254632316e+85,417.0839809318578
1136,11653866.924963696,100000,4169.3383069872225,9.545190888569888e+85,416.93383069872226
1137,11650037.7328271,100000,4167.837345196707,1.2876556582871956e+86,416.78373451967076
1138,11646208.540690504,100000,4166.336923752437,1.7373619441419566e+86,416.6336923752437
1139,11642379.348553907,100000,4164.837042459885,2.3445325628862042e+86,416.4837042459885
1140,11638550.156417312,100000,4163.3377011246,3.164445309915126e+86,416.33377011246006
1141,11634720.964280717,100000,4161.8388995521955,4.271832741996002e+86,416.18388995521957
1142,11630891.77214412,100000,4160.340637548356,5.767746525746943e+86,416.03406375483564
1143,11627062.580007523,100000,4158.842914918839,7.788849864148276e+86,415.8842914918839
1144,11623233.38787093,100000,4157.345731469468,1.0519999010054597e+87,415.7345731469468
1145,11619404.195734333,100000,4155.849087006139,1.4211280949631126e+87,415.5849087006139
1146,11615575.003597736,100000,4154.352981334818,1.9201089483976415e+87,415.4352981334818
1147,11611745.811461141,100000,4152.857414261537,2.5947385116988217e+87,415.2857414261537
1148,11607916.619324546,100000,4151.3623855924025,3.50700482871551e+87,415.13623855924027
1149,11604087.42718795,100000,4149.8678951335905,4.740827243628499e+87,414.9867895133591
1150,11600258.235051353,100000,4148.373942691342,6.40983508357635e+87,414.83739426913417
1151,11596429.042914758,100000,4146.8805280719735,8.667912167007588e+87,414.6880528071974
1152,11592599.850778162,100000,4145.387651081867,1.1723492991891002e+88,414.53876510818674
1153,11588770.658641566,100000,4143.895311527477,1.5858948716614726e+88,414.38953115274774
1154,11584941.46650497,100000,4142.403509215327,2.145687947747368e+88,414.24035092153275
1155,11581112.274368376,100000,4140.91224395201,2.9035779491589067e+88,414.091224395201
1156,11577283.082231779,100000,4139.421515544188,3.929842437862265e+88,413.94215155441884
1157,11573453.890095182,100000,4137.931323798591,5.3197529990527105e+88,413.7931323798591
1158,11569624.697958587,100000,4136.441668522023,7.202486275252782e+88,413.6441668522023
